2019-10-11T13:58:03,1910111358030000000,f
2019-10-11T13:58:21,1910111358210000000,f
2019-10-11T13:58:39,1910111358390000000,t
2019-10-11T13:58:57,1910111358570000000,f
2019-10-11T13:59:15,1910111359150000000,f
2019-10-11T14:00:00,1910111400000000000,f
2019-10-11T14:00:45,1910111400450000000,f
2019-10-11T14:01:30,1910111401300000000,f
2019-10-11T14:02:15,1910111402150000000,f
2019-10-11T14:03:00,1910111403000000000,f
2019-10-11T14:03:45,1910111403450000000,f
2019-10-11T14:04:30,1910111404300000000,f
2019-10-11T14:05:15,1910111405150000000,t
2019-10-11T14:06:00,1910111406000000000,f
2019-10-11T14:06:45,1910111406450000000,f
2019-10-11T14:07:30,1910111407300000000,f
2019-10-11T14:08:15,1910111408150000000,f
2019-10-11T14:09:00,1910111409000000000,f
2019-10-11T14:09:45,1910111409450000000,t
2019-10-11T14:10:30,1910111410300000000,f
2019-10-11T14:11:15,1910111411150000000,f
2019-10-11T14:12:00,1910111412000000000,f
2019-10-11T14:12:45,1910111412450000000,f
2019-10-11T14:13:30,1910111413300000000,f
2019-10-11T14:14:15,1910111414150000000,f
2019-10-11T14:14:33,1910111414330000000,f
2019-10-11T14:14:51,1910111414510000000,f
2019-10-11T14:15:09,1910111415090000000,f
2019-10-11T14:15:27,1910111415270000000,f
2019-10-11T14:15:45,1910111415450000000,f
2019-10-11T14:16:03,1910111416030000000,f
2019-10-11T14:16:21,1910111416210000000,f
2019-10-11T14:16:39,1910111416390000000,f
2019-10-11T14:16:57,1910111416570000000,f
2019-10-11T14:17:15,1910111417150000000,f
2019-10-11T14:17:33,1910111417330000000,f
2019-10-11T14:17:51,1910111417510000000,f
2019-10-11T14:18:09,1910111418090000000,f
2019-10-11T14:18:27,1910111418270000000,f
2019-10-11T14:18:45,1910111418450000000,f
2019-10-11T14:19:03,1910111419030000000,f
2019-10-11T14:19:21,1910111419210000000,f
2019-10-11T14:19:39,1910111419390000000,f
2019-10-11T14:19:57,1910111419570000000,f
2019-10-11T14:20:15,1910111420150000000,f
2019-10-11T14:20:33,1910111420330000000,f
2019-10-11T14:20:51,1910111420510000000,f
2019-10-11T14:21:09,1910111421090000000,f
2019-10-11T14:21:27,1910111421270000000,f
2019-10-11T14:21:45,1910111421450000000,f
2019-10-11T14:22:03,1910111422030000000,f
2019-10-11T14:22:21,1910111422210000000,f
2019-10-11T14:22:39,1910111422390000000,f
2019-10-11T14:22:57,1910111422570000000,f
2019-10-11T14:23:15,1910111423150000000,f
2019-10-11T14:23:33,1910111423330000000,f
2019-10-11T14:23:51,1910111423510000000,f
2019-10-11T14:24:09,1910111424090000000,f
2019-10-11T14:24:27,1910111424270000000,f
2019-10-11T14:24:45,1910111424450000000,f
2019-10-11T14:25:03,1910111425030000000,f
2019-10-11T14:25:21,1910111425210000000,f
2019-10-11T14:25:39,1910111425390000000,f
2019-10-11T14:25:57,1910111425570000000,f
2019-10-11T14:26:15,1910111426150000000,f
2019-10-11T14:26:33,1910111426330000000,f
2019-10-11T14:26:51,1910111426510000000,f
2019-10-11T14:27:09,1910111427090000000,f
2019-10-11T14:27:27,1910111427270000000,f
2019-10-11T14:27:45,1910111427450000000,f
2019-10-11T14:28:03,1910111428030000000,f
2019-10-11T14:28:21,1910111428210000000,f
2019-10-11T14:28:39,1910111428390000000,f
2019-10-11T14:28:57,1910111428570000000,f
2019-10-11T14:29:15,1910111429150000000,f
2019-10-11T14:29:24,1910111429240000000,f
2019-10-11T14:29:33,1910111429330000000,f
2019-10-11T14:29:42,1910111429420000000,f
2019-10-11T14:29:51,1910111429510000000,f
2019-10-11T14:30:00,1910111430000000000,f
2019-10-11T14:30:09,1910111430090000000,f
2019-10-11T14:30:18,1910111430180000000,f
2019-10-11T14:30:27,1910111430270000000,f
2019-10-11T14:30:36,1910111430360000000,f
2019-10-11T14:30:45,1910111430450000000,f
2019-10-11T14:30:54,1910111430540000000,f
2019-10-11T14:31:03,1910111431030000000,f
2019-10-11T14:31:12,1910111431120000000,f
2019-10-11T14:31:21,1910111431210000000,f
2019-10-11T14:31:30,1910111431300000000,f
2019-10-11T14:31:39,1910111431390000000,f
2019-10-11T14:31:48,1910111431480000000,f
2019-10-11T14:31:57,1910111431570000000,f
2019-10-11T14:32:06,1910111432060000000,f
2019-10-11T14:32:15,1910111432150000000,f
2019-10-11T14:32:24,1910111432240000000,f
2019-10-11T14:32:33,1910111432330000000,f
2019-10-11T14:32:42,1910111432420000000,f
2019-10-11T14:32:51,1910111432510000000,f
2019-10-11T14:33:00,1910111433000000000,f
2019-10-11T14:33:09,1910111433090000000,f
2019-10-11T14:33:18,1910111433180000000,f
2019-10-11T14:33:27,1910111433270000000,f
2019-10-11T14:33:36,1910111433360000000,f
2019-10-11T14:33:45,1910111433450000000,f
2019-10-11T14:33:54,1910111433540000000,f
2019-10-11T14:34:03,1910111434030000000,f
2019-10-11T14:34:12,1910111434120000000,f
2019-10-11T14:34:21,1910111434210000000,f
2019-10-11T14:34:30,1910111434300000000,f
2019-10-11T14:34:39,1910111434390000000,f
2019-10-11T14:34:48,1910111434480000000,f
2019-10-11T14:34:57,1910111434570000000,f
2019-10-11T14:35:06,1910111435060000000,f
2019-10-11T14:35:15,1910111435150000000,f
2019-10-11T14:35:24,1910111435240000000,f
2019-10-11T14:35:33,1910111435330000000,f
2019-10-11T14:35:42,1910111435420000000,f
2019-10-11T14:35:51,1910111435510000000,f
2019-10-11T14:36:00,1910111436000000000,f
2019-10-11T14:36:09,1910111436090000000,f
2019-10-11T14:36:18,1910111436180000000,f
2019-10-11T14:36:27,1910111436270000000,f
2019-10-11T14:36:36,1910111436360000000,f
2019-10-11T14:36:45,1910111436450000000,f
2019-10-11T14:36:54,1910111436540000000,f
2019-10-11T14:37:03,1910111437030000000,f
2019-10-11T14:37:12,1910111437120000000,f
2019-10-11T14:37:21,1910111437210000000,f
2019-10-11T14:37:30,1910111437300000000,f
2019-10-11T14:37:39,1910111437390000000,f
2019-10-11T14:37:48,1910111437480000000,f
2019-10-11T14:37:57,1910111437570000000,f
2019-10-11T14:38:06,1910111438060000000,f
2019-10-11T14:38:15,1910111438150000000,f
2019-10-11T14:38:24,1910111438240000000,f
2019-10-11T14:38:33,1910111438330000000,f
2019-10-11T14:38:42,1910111438420000000,f
2019-10-11T14:38:51,1910111438510000000,f
2019-10-11T14:39:00,1910111439000000000,f
2019-10-11T14:39:09,1910111439090000000,f
2019-10-11T14:39:18,1910111439180000000,f
2019-10-11T14:39:27,1910111439270000000,f
2019-10-11T14:39:36,1910111439360000000,f
2019-10-11T14:39:45,1910111439450000000,f
2019-10-11T14:39:54,1910111439540000000,f
2019-10-11T14:40:03,1910111440030000000,f
2019-10-11T14:40:12,1910111440120000000,f
2019-10-11T14:40:21,1910111440210000000,f
2019-10-11T14:40:30,1910111440300000000,f
2019-10-11T14:40:39,1910111440390000000,f
2019-10-11T14:40:48,1910111440480000000,f
2019-10-11T14:40:57,1910111440570000000,f
2019-10-11T14:41:06,1910111441060000000,f
2019-10-11T14:41:15,1910111441150000000,f
2019-10-11T14:41:24,1910111441240000000,f
2019-10-11T14:41:33,1910111441330000000,f
2019-10-11T14:41:42,1910111441420000000,f
2019-10-11T14:41:51,1910111441510000000,f
2019-10-11T14:42:00,1910111442000000000,f
2019-10-11T14:42:09,1910111442090000000,t
2019-10-11T14:42:18,1910111442180000000,f
2019-10-11T14:42:27,1910111442270000000,f
2019-10-11T14:42:36,1910111442360000000,f
2019-10-11T14:42:45,1910111442450000000,t
2019-10-11T14:42:54,1910111442540000000,f
2019-10-11T14:43:03,1910111443030000000,f
2019-10-11T14:43:12,1910111443120000000,f
2019-10-11T14:43:21,1910111443210000000,f
2019-10-11T14:43:30,1910111443300000000,f
2019-10-11T14:43:39,1910111443390000000,t
2019-10-11T14:43:48,1910111443480000000,f
2019-10-11T14:43:57,1910111443570000000,t
2019-10-11T14:44:06,1910111444060000000,f
2019-10-11T14:44:15,1910111444150000000,f
2019-10-11T14:44:18,1910111444180000000,f
2019-10-11T14:44:21,1910111444210000000,f
2019-10-11T14:44:24,1910111444240000000,f
2019-10-11T14:44:27,1910111444270000000,f
2019-10-11T14:44:30,1910111444300000000,f
2019-10-11T14:44:33,1910111444330000000,f
2019-10-11T14:44:36,1910111444360000000,f
2019-10-11T14:44:39,1910111444390000000,f
2019-10-11T14:44:42,1910111444420000000,f
2019-10-11T14:44:45,1910111444450000000,f
2019-10-11T14:44:48,1910111444480000000,f
2019-10-11T14:44:51,1910111444510000000,f
2019-10-11T14:44:54,1910111444540000000,f
2019-10-11T14:44:57,1910111444570000000,f
2019-10-11T14:45:00,1910111445000000000,f
2019-10-11T14:45:03,1910111445030000000,f
2019-10-11T14:45:06,1910111445060000000,f
2019-10-11T14:45:09,1910111445090000000,f
2019-10-11T14:45:12,1910111445120000000,f
2019-10-11T14:45:15,1910111445150000000,f
2019-10-11T14:45:18,1910111445180000000,f
2019-10-11T14:45:21,1910111445210000000,f
2019-10-11T14:45:24,1910111445240000000,f
2019-10-11T14:45:27,1910111445270000000,f
2019-10-11T14:45:30,1910111445300000000,f
2019-10-11T14:45:33,1910111445330000000,f
2019-10-11T14:45:36,1910111445360000000,f
2019-10-11T14:45:39,1910111445390000000,f
2019-10-11T14:45:42,1910111445420000000,f
2019-10-11T14:45:45,1910111445450000000,f
2019-10-11T14:45:48,1910111445480000000,f
2019-10-11T14:45:51,1910111445510000000,f
2019-10-11T14:45:54,1910111445540000000,f
2019-10-11T14:45:57,1910111445570000000,f
2019-10-11T14:46:00,1910111446000000000,f
2019-10-11T14:46:03,1910111446030000000,f
2019-10-11T14:46:06,1910111446060000000,f
2019-10-11T14:46:09,1910111446090000000,f
2019-10-11T14:46:12,1910111446120000000,f
2019-10-11T14:46:15,1910111446150000000,f
2019-10-11T14:46:18,1910111446180000000,f
2019-10-11T14:46:21,1910111446210000000,f
2019-10-11T14:46:24,1910111446240000000,f
2019-10-11T14:46:27,1910111446270000000,f
2019-10-11T14:46:30,1910111446300000000,f
2019-10-11T14:46:33,1910111446330000000,f
2019-10-11T14:46:36,1910111446360000000,f
2019-10-11T14:46:39,1910111446390000000,f
2019-10-11T14:46:42,1910111446420000000,f
2019-10-11T14:46:45,1910111446450000000,f
2019-10-11T14:46:48,1910111446480000000,f
2019-10-11T14:46:51,1910111446510000000,f
2019-10-11T14:46:54,1910111446540000000,f
2019-10-11T14:46:57,1910111446570000000,f
2019-10-11T14:47:00,1910111447000000000,f
2019-10-11T14:47:03,1910111447030000000,f
2019-10-11T14:47:06,1910111447060000000,f
2019-10-11T14:47:09,1910111447090000000,f
2019-10-11T14:47:12,1910111447120000000,f
2019-10-11T14:47:15,1910111447150000000,f
2019-10-11T14:47:18,1910111447180000000,f
2019-10-11T14:47:21,1910111447210000000,f
2019-10-11T14:47:24,1910111447240000000,f
2019-10-11T14:47:27,1910111447270000000,f
2019-10-11T14:47:30,1910111447300000000,f
2019-10-11T14:47:33,1910111447330000000,f
2019-10-11T14:47:36,1910111447360000000,f
2019-10-11T14:47:39,1910111447390000000,f
2019-10-11T14:47:42,1910111447420000000,f
2019-10-11T14:47:45,1910111447450000000,f
2019-10-11T14:47:48,1910111447480000000,f
2019-10-11T14:47:51,1910111447510000000,f
2019-10-11T14:47:54,1910111447540000000,f
2019-10-11T14:47:57,1910111447570000000,f
2019-10-11T14:48:00,1910111448000000000,f
2019-10-11T14:48:03,1910111448030000000,f
2019-10-11T14:48:06,1910111448060000000,f
2019-10-11T14:48:09,1910111448090000000,f
2019-10-11T14:48:12,1910111448120000000,f
2019-10-11T14:48:15,1910111448150000000,f
2019-10-11T14:48:18,1910111448180000000,f
2019-10-11T14:48:21,1910111448210000000,f
2019-10-11T14:48:24,1910111448240000000,f
2019-10-11T14:48:27,1910111448270000000,f
2019-10-11T14:48:30,1910111448300000000,f
2019-10-11T14:48:33,1910111448330000000,f
2019-10-11T14:48:36,1910111448360000000,f
2019-10-11T14:48:39,1910111448390000000,f
2019-10-11T14:48:42,1910111448420000000,f
2019-10-11T14:48:45,1910111448450000000,f
2019-10-11T14:48:48,1910111448480000000,f
2019-10-11T14:48:51,1910111448510000000,f
2019-10-11T14:48:54,1910111448540000000,f
2019-10-11T14:48:57,1910111448570000000,f
2019-10-11T14:49:00,1910111449000000000,f
2019-10-11T14:49:03,1910111449030000000,f
2019-10-11T14:49:06,1910111449060000000,f
2019-10-11T14:49:09,1910111449090000000,f
2019-10-11T14:49:12,1910111449120000000,f
2019-10-11T14:49:15,1910111449150000000,f
2019-10-11T14:49:18,1910111449180000000,f
2019-10-11T14:49:21,1910111449210000000,f
2019-10-11T14:49:24,1910111449240000000,f
2019-10-11T14:49:27,1910111449270000000,f
2019-10-11T14:49:30,1910111449300000000,f
2019-10-11T14:49:33,1910111449330000000,f
2019-10-11T14:49:36,1910111449360000000,f
2019-10-11T14:49:39,1910111449390000000,f
2019-10-11T14:49:42,1910111449420000000,f
2019-10-11T14:49:45,1910111449450000000,f
2019-10-11T14:49:48,1910111449480000000,f
2019-10-11T14:49:51,1910111449510000000,f
2019-10-11T14:49:54,1910111449540000000,f
2019-10-11T14:49:57,1910111449570000000,f
2019-10-11T14:50:00,1910111450000000000,f
2019-10-11T14:50:03,1910111450030000000,f
2019-10-11T14:50:06,1910111450060000000,f
2019-10-11T14:50:09,1910111450090000000,f
2019-10-11T14:50:12,1910111450120000000,f
2019-10-11T14:50:15,1910111450150000000,f
2019-10-11T14:50:18,1910111450180000000,f
2019-10-11T14:50:21,1910111450210000000,f
2019-10-11T14:50:24,1910111450240000000,f
2019-10-11T14:50:27,1910111450270000000,f
2019-10-11T14:50:30,1910111450300000000,f
2019-10-11T14:50:33,1910111450330000000,f
2019-10-11T14:50:36,1910111450360000000,f
2019-10-11T14:50:39,1910111450390000000,f
2019-10-11T14:50:42,1910111450420000000,f
2019-10-11T14:50:45,1910111450450000000,f
2019-10-11T14:50:48,1910111450480000000,f
2019-10-11T14:50:51,1910111450510000000,f
2019-10-11T14:50:54,1910111450540000000,f
2019-10-11T14:50:57,1910111450570000000,t
2019-10-11T14:51:00,1910111451000000000,f
2019-10-11T14:51:03,1910111451030000000,f
2019-10-11T14:51:06,1910111451060000000,f
2019-10-11T14:51:09,1910111451090000000,f
2019-10-11T14:51:12,1910111451120000000,f
2019-10-11T14:51:15,1910111451150000000,f
2019-10-11T14:51:18,1910111451180000000,f
2019-10-11T14:51:21,1910111451210000000,f
2019-10-11T14:51:24,1910111451240000000,f
2019-10-11T14:51:27,1910111451270000000,f
2019-10-11T14:51:30,1910111451300000000,f
2019-10-11T14:51:33,1910111451330000000,f
2019-10-11T14:51:36,1910111451360000000,f
2019-10-11T14:51:39,1910111451390000000,f
2019-10-11T14:51:42,1910111451420000000,f
2019-10-11T14:51:45,1910111451450000000,f
2019-10-11T14:51:48,1910111451480000000,f
2019-10-11T14:51:51,1910111451510000000,f
2019-10-11T14:51:54,1910111451540000000,f
2019-10-11T14:51:57,1910111451570000000,f
2019-10-11T14:52:00,1910111452000000000,t
2019-10-11T14:52:03,1910111452030000000,f
2019-10-11T14:52:06,1910111452060000000,f
2019-10-11T14:52:09,1910111452090000000,f
2019-10-11T14:52:12,1910111452120000000,f
2019-10-11T14:52:15,1910111452150000000,f
2019-10-11T14:52:18,1910111452180000000,f
2019-10-11T14:52:21,1910111452210000000,f
2019-10-11T14:52:24,1910111452240000000,f
2019-10-11T14:52:27,1910111452270000000,f
2019-10-11T14:52:30,1910111452300000000,f
2019-10-11T14:52:33,1910111452330000000,f
2019-10-11T14:52:36,1910111452360000000,t
2019-10-11T14:52:39,1910111452390000000,t
2019-10-11T14:52:42,1910111452420000000,f
2019-10-11T14:52:45,1910111452450000000,f
2019-10-11T14:52:48,1910111452480000000,f
2019-10-11T14:52:51,1910111452510000000,f
2019-10-11T14:52:54,1910111452540000000,t
2019-10-11T14:52:57,1910111452570000000,f
2019-10-11T14:53:00,1910111453000000000,f
2019-10-11T14:53:03,1910111453030000000,f
2019-10-11T14:53:06,1910111453060000000,f
2019-10-11T14:53:09,1910111453090000000,t
2019-10-11T14:53:12,1910111453120000000,f
2019-10-11T14:53:15,1910111453150000000,f
2019-10-11T14:53:18,1910111453180000000,f
2019-10-11T14:53:21,1910111453210000000,f
2019-10-11T14:53:24,1910111453240000000,t
2019-10-11T14:53:27,1910111453270000000,t
2019-10-11T14:53:30,1910111453300000000,f
2019-10-11T14:53:33,1910111453330000000,f
2019-10-11T14:53:36,1910111453360000000,t
2019-10-11T14:53:39,1910111453390000000,f
2019-10-11T14:53:42,1910111453420000000,f
2019-10-11T14:53:45,1910111453450000000,f
2019-10-11T14:53:48,1910111453480000000,f
2019-10-11T14:53:51,1910111453510000000,f
2019-10-11T14:53:54,1910111453540000000,f
2019-10-11T14:53:57,1910111453570000000,f
2019-10-11T14:54:00,1910111454000000000,f
2019-10-11T14:54:03,1910111454030000000,f
2019-10-11T14:54:06,1910111454060000000,f
2019-10-11T14:54:09,1910111454090000000,t
2019-10-11T14:54:12,1910111454120000000,f
2019-10-11T14:54:15,1910111454150000000,f
2019-10-11T14:54:18,1910111454180000000,f
2019-10-11T14:54:21,1910111454210000000,f
2019-10-11T14:54:24,1910111454240000000,f
2019-10-11T14:54:27,1910111454270000000,f
2019-10-11T14:54:30,1910111454300000000,f
2019-10-11T14:54:33,1910111454330000000,t
2019-10-11T14:54:36,1910111454360000000,f
2019-10-11T14:54:39,1910111454390000000,f
2019-10-11T14:54:42,1910111454420000000,f
2019-10-11T14:54:45,1910111454450000000,f
2019-10-11T14:54:48,1910111454480000000,f
2019-10-11T14:54:51,1910111454510000000,f
2019-10-11T14:54:54,1910111454540000000,f
2019-10-11T14:54:57,1910111454570000000,f
2019-10-11T14:55:00,1910111455000000000,f
2019-10-11T14:55:03,1910111455030000000,f
2019-10-11T14:55:06,1910111455060000000,f
2019-10-11T14:55:09,1910111455090000000,f
2019-10-11T14:55:12,1910111455120000000,f
2019-10-11T14:55:15,1910111455150000000,t
2019-10-11T14:55:18,1910111455180000000,f
2019-10-11T14:55:21,1910111455210000000,f
2019-10-11T14:55:24,1910111455240000000,f
2019-10-11T14:55:27,1910111455270000000,f
2019-10-11T14:55:30,1910111455300000000,f
2019-10-11T14:55:33,1910111455330000000,f
2019-10-11T14:55:36,1910111455360000000,f
2019-10-11T14:55:39,1910111455390000000,f
2019-10-11T14:55:42,1910111455420000000,f
2019-10-11T14:55:45,1910111455450000000,f
2019-10-11T14:55:48,1910111455480000000,f
2019-10-11T14:55:51,1910111455510000000,f
2019-10-11T14:55:54,1910111455540000000,f
2019-10-11T14:55:57,1910111455570000000,f
2019-10-11T14:56:00,1910111456000000000,f
2019-10-11T14:56:03,1910111456030000000,f
2019-10-11T14:56:06,1910111456060000000,t
2019-10-11T14:56:09,1910111456090000000,f
2019-10-11T14:56:12,1910111456120000000,t
2019-10-11T14:56:15,1910111456150000000,t
2019-10-11T14:56:18,1910111456180000000,t
2019-10-11T14:56:21,1910111456210000000,t
2019-10-11T14:56:24,1910111456240000000,f
2019-10-11T14:56:27,1910111456270000000,f
2019-10-11T14:56:30,1910111456300000000,f
2019-10-11T14:56:33,1910111456330000000,f
2019-10-11T14:56:36,1910111456360000000,f
2019-10-11T14:56:39,1910111456390000000,f
2019-10-11T14:56:42,1910111456420000000,f
2019-10-11T14:56:45,1910111456450000000,f
2019-10-11T14:56:48,1910111456480000000,t
2019-10-11T14:56:51,1910111456510000000,f
2019-10-11T14:56:54,1910111456540000000,f
2019-10-11T14:56:57,1910111456570000000,f
2019-10-11T14:57:00,1910111457000000000,f
2019-10-11T14:57:03,1910111457030000000,f
2019-10-11T14:57:06,1910111457060000000,f
2019-10-11T14:57:09,1910111457090000000,f
2019-10-11T14:57:12,1910111457120000000,f
2019-10-11T14:57:15,1910111457150000000,f
2019-10-11T14:57:18,1910111457180000000,f
2019-10-11T14:57:21,1910111457210000000,f
2019-10-11T14:57:24,1910111457240000000,f
2019-10-11T14:57:27,1910111457270000000,f
2019-10-11T14:57:30,1910111457300000000,f
2019-10-11T14:57:33,1910111457330000000,f
2019-10-11T14:57:36,1910111457360000000,t
2019-10-11T14:57:39,1910111457390000000,f
2019-10-11T14:57:42,1910111457420000000,f
2019-10-11T14:57:45,1910111457450000000,f
2019-10-11T14:57:48,1910111457480000000,f
2019-10-11T14:57:51,1910111457510000000,t
2019-10-11T14:57:54,1910111457540000000,f
2019-10-11T14:57:57,1910111457570000000,t
2019-10-11T14:58:00,1910111458000000000,f
2019-10-11T14:58:03,1910111458030000000,f
2019-10-11T14:58:06,1910111458060000000,f
2019-10-11T14:58:09,1910111458090000000,f
2019-10-11T14:58:12,1910111458120000000,t
2019-10-11T14:58:15,1910111458150000000,f
2019-10-11T14:58:18,1910111458180000000,f
2019-10-11T14:58:21,1910111458210000000,f
2019-10-11T14:58:24,1910111458240000000,t
2019-10-11T14:58:27,1910111458270000000,f
2019-10-11T14:58:30,1910111458300000000,f
2019-10-11T14:58:33,1910111458330000000,f
2019-10-11T14:58:36,1910111458360000000,f
2019-10-11T14:58:39,1910111458390000000,t
2019-10-11T14:58:42,1910111458420000000,f
2019-10-11T14:58:45,1910111458450000000,f
2019-10-11T14:58:48,1910111458480000000,f
2019-10-11T14:58:51,1910111458510000000,f
2019-10-11T14:58:54,1910111458540000000,f
2019-10-11T14:58:57,1910111458570000000,f
2019-10-11T14:59:00,1910111459000000000,f
2019-10-11T14:59:03,1910111459030000000,f
2019-10-11T14:59:06,1910111459060000000,f
2019-10-11T14:59:09,1910111459090000000,f
2019-10-11T14:59:12,1910111459120000000,t
2019-10-11T14:59:15,1910111459150000000,f
2019-10-11T14:59:17,1910111459170000000,f
2019-10-11T14:59:18,1910111459180000000,f
2019-10-11T14:59:20,1910111459200000000,f
2019-10-11T14:59:21,1910111459210000000,f
2019-10-11T14:59:23,1910111459230000000,f
2019-10-11T14:59:24,1910111459240000000,f
2019-10-11T14:59:26,1910111459260000000,f
2019-10-11T14:59:27,1910111459270000000,f
2019-10-11T14:59:29,1910111459290000000,f
2019-10-11T14:59:30,1910111459300000000,f
2019-10-11T14:59:32,1910111459320000000,f
2019-10-11T14:59:33,1910111459330000000,f
2019-10-11T14:59:35,1910111459350000000,f
2019-10-11T14:59:36,1910111459360000000,t
2019-10-11T14:59:38,1910111459380000000,t
2019-10-11T14:59:39,1910111459390000000,f
2019-10-11T14:59:41,1910111459410000000,f
2019-10-11T14:59:42,1910111459420000000,f
2019-10-11T14:59:44,1910111459440000000,f
2019-10-11T14:59:45,1910111459450000000,f
2019-10-11T14:59:47,1910111459470000000,f
2019-10-11T14:59:48,1910111459480000000,t
2019-10-11T14:59:50,1910111459500000000,f
2019-10-11T14:59:51,1910111459510000000,t
2019-10-11T14:59:53,1910111459530000000,t
2019-10-11T14:59:54,1910111459540000000,f
2019-10-11T14:59:56,1910111459560000000,t
2019-10-11T14:59:57,1910111459570000000,f
2019-10-11T14:59:59,1910111459590000000,f
2019-10-11T15:00:00,1910111500000000000,f
2019-10-11T15:00:02,1910111500020000000,t
2019-10-11T15:00:03,1910111500030000000,t
2019-10-11T15:00:05,1910111500050000000,t
2019-10-11T15:00:06,1910111500060000000,f
2019-10-11T15:00:08,1910111500080000000,f
2019-10-11T15:00:09,1910111500090000000,f
2019-10-11T15:00:11,1910111500110000000,t
2019-10-11T15:00:12,1910111500120000000,f
2019-10-11T15:00:14,1910111500140000000,f
2019-10-11T15:00:15,1910111500150000000,f
2019-10-11T15:00:17,1910111500170000000,f
2019-10-11T15:00:18,1910111500180000000,f
2019-10-11T15:00:20,1910111500200000000,t
2019-10-11T15:00:21,1910111500210000000,f
2019-10-11T15:00:23,1910111500230000000,f
2019-10-11T15:00:24,1910111500240000000,f
2019-10-11T15:00:26,1910111500260000000,f
2019-10-11T15:00:27,1910111500270000000,f
2019-10-11T15:00:29,1910111500290000000,f
2019-10-11T15:00:30,1910111500300000000,f
2019-10-11T15:00:32,1910111500320000000,f
2019-10-11T15:00:33,1910111500330000000,f
2019-10-11T15:00:35,1910111500350000000,f
2019-10-11T15:00:36,1910111500360000000,f
2019-10-11T15:00:38,1910111500380000000,t
2019-10-11T15:00:39,1910111500390000000,t
2019-10-11T15:00:41,1910111500410000000,f
2019-10-11T15:00:42,1910111500420000000,f
2019-10-11T15:00:44,1910111500440000000,f
2019-10-11T15:00:45,1910111500450000000,f
2019-10-11T15:00:47,1910111500470000000,f
2019-10-11T15:00:48,1910111500480000000,f
2019-10-11T15:00:50,1910111500500000000,f
2019-10-11T15:00:51,1910111500510000000,f
2019-10-11T15:00:53,1910111500530000000,f
2019-10-11T15:00:54,1910111500540000000,t
2019-10-11T15:00:56,1910111500560000000,f
2019-10-11T15:00:57,1910111500570000000,f
2019-10-11T15:00:59,1910111500590000000,f
2019-10-11T15:01:00,1910111501000000000,t
2019-10-11T15:01:02,1910111501020000000,t
2019-10-11T15:01:03,1910111501030000000,f
2019-10-11T15:01:05,1910111501050000000,f
2019-10-11T15:01:06,1910111501060000000,f
2019-10-11T15:01:08,1910111501080000000,t
2019-10-11T15:01:09,1910111501090000000,f
2019-10-11T15:01:11,1910111501110000000,f
